IMAGE COLOR SUMMARIZER  —  Batch Results;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Image Info;;;;;;Mean Values;;;;;;;;Color 1;;;Color 2;;;Color 3;;;Color 4;;;Color 5;;;
#;URL;Filename;ID;placeInfo/name;W×H;R mean;G mean;B mean;H° mean;S% mean;V% mean;L mean;C mean;HEX;%;Name;HEX;%;Name;HEX;%;Name;HEX;%;Name;HEX;%;Name;Status
1154;https://media-cdn.tripadvisor.com/media/photo-o/04/46/08/d3/kastoria-lake.jpg;kastoria-lake.jpg;169588780;Kastoria Lake;4000×2248;121,3;119,4;118,5;145,9;9,7;49,2;49,5;4,4;#6C6969;25,81;grey;#464849;24,5;dark grey;#C0C5C6;22,07;light grey;#9B8D8B;16,02;pale red;#1B2020;9,07;very dark cyan;✓ OK
1155;https://media-cdn.tripadvisor.com/media/photo-o/04/28/36/5c/kastoria-lake.jpg;kastoria-lake.jpg;166595190;Kastoria Lake;2000×1333;156,1;163,3;171,2;180,8;16,5;69,6;66;9,5;#D9EAF8;35,13;pale blue-cyan;#A0AEBC;21,3;pale blue-cyan;#40424B;13,18;dark blue;#5D666F;12,78;pale blue-cyan;#7F706A;11,75;pale red-orange;✓ OK
1156;https://media-cdn.tripadvisor.com/media/photo-o/03/61/ef/62/kastoria-lake.jpg;kastoria-lake.jpg;149514534;Kastoria Lake;2000×1500;124,2;155,6;179,4;198,9;37,5;70,6;61,2;17,6;#CFE8F2;28,25;pale blue-cyan;#0A1715;19,34;very dark cyan;#6394CA;18,96;blue-cyan;#94C7EE;18,05;light blue-cyan;#A7B2C1;8,68;pale blue-cyan;✓ OK
1157;https://media-cdn.tripadvisor.com/media/photo-s/03/47/d1/e4/dragon-cave.jpg;dragon-cave.jpg;148618583;Kastoria Lake;550×412;118,5;82,8;39,1;33,2;73,3;46,5;36,9;31,2;#120803;20,91;very dark red-orange;#3C1D0B;18,87;dark red-orange;#BE8C3C;16,51;orange;#E6BC6C;15,59;orange;#94632A;15,18;orange;✓ OK
1158;https://media-cdn.tripadvisor.com/media/photo-s/03/1a/cf/bb/kastoria-lake.jpg;kastoria-lake.jpg;145588115;Kastoria Lake;550×416;96,2;96,3;97,3;114,4;29,5;44,2;39,7;13;#26211F;35,53;very dark red-orange;#4F4230;18,01;dark orange;#98B5DB;17,26;light blue-cyan;#686872;10,83;pale blue;#BAC4C9;9,57;very light grey;✓ OK
1159;https://media-cdn.tripadvisor.com/media/photo-s/02/6c/d2/5c/filename-dsc05097-jpg.jpg;filename-dsc05097-jpg.jpg;127643302;Kastoria Lake;550×366;129;124,5;119,7;101,6;14,1;52;51,2;7,1;#6D6F64;23,06;pale yellow;#F6FBFB;19,3;white;#989690;17,39;grey;#4B4741;17,09;dark orange;#232222;15,88;very dark grey;✓ OK
1160;https://media-cdn.tripadvisor.com/media/photo-o/0e/2c/bf/32/caption.jpg;caption.jpg;452183181;Kastoria Outdoors;2000×1500;88,1;98,6;109,2;164,7;25,2;44;40,5;10,3;#28251F;25,25;very dark orange;#607189;18,92;blue-cyan;#46546D;16,8;blue-cyan;#8396A8;16,73;pale blue-cyan;#545B5C;13,77;dark cyan;✓ OK
1161;https://media-cdn.tripadvisor.com/media/photo-o/0a/85/0c/6c/kastoria-outdoors.jpg;kastoria-outdoors.jpg;353307482;Kastoria Outdoors;2000×1330;97,3;101,2;106,8;195,1;12,7;42;41,9;4,4;#3D434B;31,47;dark blue-cyan;#31363F;22,23;dark blue-cyan;#AEB1B1;18,3;light grey;#999D9F;12,92;light grey;#555558;10,09;dark grey;✓ OK
1162;https://media-cdn.tripadvisor.com/media/photo-o/0a/4d/34/46/kastoria-outdoors.jpg;kastoria-outdoors.jpg;346808075;Kastoria Outdoors;800×400;141,5;145,5;150;181,7;7,4;59,3;59,7;4,1;#A1A4AA;30,48;light grey;#BDBEC1;22,38;light grey;#838587;18,09;grey;#595C5F;15,5;dark grey;#7B91A7;7,07;blue-cyan;✓ OK
1163;https://media-cdn.tripadvisor.com/media/photo-w/0a/0e/7b/a2/caption.jpg;caption.jpg;340389310;Kastoria Outdoors;1024×768;141,4;146,3;152,4;180,3;17,6;61,5;59,6;7,2;#7D858E;28,18;pale blue-cyan;#B4BCC3;23,18;light grey;#DCE3EA;20,01;very light grey;#505E6A;14,37;pale blue-cyan;#221712;8,26;very dark red-orange;✓ OK
1164;https://media-cdn.tripadvisor.com/media/photo-m/1280/21/7f/1d/f1/caption.jpg;caption.jpg;820656858;Kastorian Byzantine Churches.;1280×853;146,4;133,2;123,6;64,4;20,8;57,9;55,3;9,5;#7E6657;22,64;red-orange;#9F8978;22,47;pale red-orange;#F9FDFE;19,33;white;#55443A;16,7;dark red-orange;#262221;10,72;very dark red;✓ OK
1165;https://media-cdn.tripadvisor.com/media/photo-w/18/22/35/b9/photo6jpg.jpg;photo6jpg.jpg;685589492;Kastorian Byzantine Churches.;1024×768;101,8;88,5;69,3;59,2;44,9;41,5;37,5;16,8;#4E3822;27,07;dark red-orange;#735D44;25,39;orange;#221B0E;15,82;very dark orange;#A49073;11,86;orange;#CAD3E1;10,28;pale blue-cyan;✓ OK
1166;https://media-cdn.tripadvisor.com/media/photo-o/0e/27/0c/65/caption.jpg;caption.jpg;451833353;Kastorian Byzantine Churches.;2000×1500;139,4;141,2;148;184,8;10,8;59;57,4;6,2;#A0A3AF;24,81;pale blue;#F7F9FC;17,63;white;#484448;17,31;dark grey;#242124;14,65;very dark violet;#747577;14,21;grey;✓ OK
1167;https://media-cdn.tripadvisor.com/media/photo-s/0d/d0/73/95/kastorian-byzantine-churches.jpg;kastorian-byzantine-churches.jpg;442422117;Kastorian Byzantine Churches.;550×368;151,4;137,8;129,5;47,9;18,3;59,6;57,5;8,6;#725C51;27,81;red-orange;#977D6E;20,4;red-orange;#FBFAF9;17,42;white;#453B36;12,45;dark red-orange;#BFB9B1;11,15;light grey;✓ OK
1168;https://media-cdn.tripadvisor.com/media/photo-o/0d/4e/30/77/caption.jpg;caption.jpg;427983894;Kastorian Byzantine Churches.;997×1500;119,3;115,6;114,2;122,5;13,4;48,4;48,2;5,2;#95908E;30,45;grey;#6F6C6A;23,63;grey;#474544;16,48;dark grey;#BBBCBF;15,58;light grey;#131212;9,68;black;✓ OK
1169;https://media-cdn.tripadvisor.com/media/photo-o/0b/c5/74/d4/caption.jpg;caption.jpg;387124088;Kastorian Byzantine Churches.;648×1152;137;136;129,2;96,9;12,2;55,4;56,1;6,4;#C2C0B5;26,24;light grey;#A0A096;22,73;light grey;#625E5C;18,88;dark grey;#7F7E79;15,81;grey;#3B4444;13,36;dark cyan;✓ OK
1170;https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/de/ee/bf/caption.jpg;caption.jpg;926986698;Mountain Lunatics;1280×576;93,2;113,1;107,6;161,7;30,9;47,2;45,2;15,1;#3E5738;20,48;dark green;#405761;20,42;blue-cyan;#223530;19,69;dark blue-green;#8394A5;16,88;pale blue-cyan;#798D63;11,5;yellow-green;✓ OK
1171;https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/d1/c6/c0/caption.jpg;caption.jpg;925953317;Mountain Lunatics;1280×960;118,8;139,4;161,4;188;33,4;64,8;56,2;17,9;#90C1F3;23,42;light blue-cyan;#909FB5;18,41;pale blue-cyan;#656354;16,39;pale yellow-orange;#495F7D;15,97;blue-cyan;#C5DAE1;13,99;pale blue-cyan;✓ OK
1172;https://media-cdn.tripadvisor.com/media/photo-w/2a/74/98/f8/caption.jpg;caption.jpg;918928975;Mountain Lunatics;1024×1821;126,9;148,2;154,8;123,9;40,9;70,9;60,6;30,2;#807E50;33,82;yellow-orange;#9B9370;21,3;yellow-orange;#448EEF;15,59;blue-cyan;#9CC7F9;12,75;light blue-cyan;#66AEFC;8,97;blue-cyan;✓ OK
1173;https://media-cdn.tripadvisor.com/media/photo-w/2a/72/fd/1d/caption.jpg;caption.jpg;918869957;Mountain Lunatics;1024×1365;95,3;117,7;136,8;179,8;38,5;55,4;47,3;17,6;#759ACA;35,48;blue-cyan;#0C1716;20,65;very dark cyan;#A5BCD9;20,05;pale blue-cyan;#3C4230;12,33;dark yellow-green;#4E6063;7,4;pale cyan;✓ OK
1174;https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/2b/e0/02/caption.jpg;caption.jpg;932755602;Panagia Mavriotissa Monastery;960×1280;122,2;107,3;91,2;62;35,7;49;45,4;14,6;#CCC5B3;20,61;pale orange;#8D8E85;17,7;grey;#180D0B;16,66;very dark red;#A07C57;15,23;orange;#55524B;14,98;dark orange;✓ OK
1175;https://media-cdn.tripadvisor.com/media/photo-w/21/ab/49/80/caption.jpg;caption.jpg;822675141;Panagia Mavriotissa Monastery;1024×2221;57,1;53,2;53,5;188,9;24,3;23,5;21,7;4,3;#100B0D;41,92;very dark red-violet;#292524;19,79;very dark red;#434141;17,02;dark grey;#676261;10,86;grey;#D7DEE1;5,27;very light grey;✓ OK
1176;https://media-cdn.tripadvisor.com/media/photo-m/1280/21/7d/71/2e/caption.jpg;caption.jpg;820558342;Panagia Mavriotissa Monastery;1280×853;132;131,1;128,3;127,4;10,4;53,2;53,5;4,8;#C4C5C6;24,78;light grey;#9F9E9B;21,84;light grey;#75746B;17,51;pale yellow-orange;#1B1A19;15,66;very dark grey;#494540;15,21;dark orange;✓ OK
1177;https://media-cdn.tripadvisor.com/media/photo-w/1a/88/48/4c/photo2jpg.jpg;photo2jpg.jpg;737593930;Panagia Mavriotissa Monastery;1024×1365;110,3;100,4;94,1;116,6;22,4;44,9;41,7;9,8;#1C1B1F;32,98;very dark blue-violet;#48453F;17,43;dark orange;#B2A594;17,34;pale orange;#777263;16,18;pale yellow-orange;#EED5CD;13,93;pale red;✓ OK
1178;https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/52/d8/00/photo1jpg.jpg;photo1jpg.jpg;733361591;Panagia Mavriotissa Monastery;1280×960;97,8;101;108,8;124,8;29,6;48,8;41,8;15,2;#181517;22,34;very dark red-violet;#3E3937;21,33;dark red-orange;#4985D2;17,66;blue-cyan;#A9947E;13,53;orange;#E3D1B8;13,43;pale orange;✓ OK
1179;https://media-cdn.tripadvisor.com/media/photo-o/1a/11/b0/e9/img-20191118-110819-largejpg.jpg;img-20191118-110819-largejpg.jpg;727348490;Panagia Mavriotissa Monastery;750×1000;110,7;107,8;98,1;104,9;17,1;44,9;44,8;8,5;#595751;31,72;dark yellow-orange;#373634;27,56;very dark grey;#7F8180;18,44;grey;#A89A7A;11,25;orange;#E6E5D8;8,36;very light grey;✓ OK
1180;https://media-cdn.tripadvisor.com/media/photo-o/19/f8/6d/0f/img-20191107-094352-largejpg.jpg;img-20191107-094352-largejpg.jpg;725011137;Panagia Mavriotissa Monastery;1152×568;106,2;84,8;70,2;34,6;35,5;41,7;36,7;14,3;#4D382E;31,72;dark red-orange;#2A201C;27,21;very dark red-orange;#7C5844;14,03;red-orange;#A68E80;13,14;pale red-orange;#DDBA81;9,78;light orange;✓ OK
1181;https://media-cdn.tripadvisor.com/media/photo-m/1280/18/9f/29/df/img-20190727-195433-largejpg.jpg;img-20190727-195433-largejpg.jpg;695238800;Panagia Mavriotissa Monastery;1280×720;111,3;113,2;107,3;108,5;14,1;45,5;46,1;5,6;#A7A7A2;32,99;light grey;#797975;20,4;grey;#151515;18,77;black;#45433C;15,67;dark yellow-orange;#405330;7,17;dark yellow-green;✓ OK
1182;https://media-cdn.tripadvisor.com/media/photo-o/16/fd/25/dc/img-20190330-113246-largejpg.jpg;img-20190330-113246-largejpg.jpg;662190224;Panagia Mavriotissa Monastery;750×1000;105,1;102,5;120,4;114,8;34;55;43,7;21,1;#759FEA;29,36;blue-cyan;#1D1817;26,09;very dark red;#676055;25,06;pale orange;#EF9F97;9,4;light red;#723631;6,78;red;✓ OK
1183;https://media-cdn.tripadvisor.com/media/photo-m/1280/16/1b/d1/ad/caption.jpg;caption.jpg;646098701;Panagia Mavriotissa Monastery;1280×853;145,5;135,5;133,6;149,7;13,3;58,4;56,4;7,9;#8E8986;22,49;grey;#B4B3B3;21,91;light grey;#504F44;16,45;dark yellow-orange;#E0E3E5;15,35;very light grey;#201E1D;14,73;very dark red-orange;✓ OK
1184;https://media-cdn.tripadvisor.com/media/photo-m/1280/16/0e/10/10/img-20181111-wa0090-largejpg.jpg;img-20181111-wa0090-largejpg.jpg;645124509;Panagia Mavriotissa Monastery;640×1280;109,2;107,5;105,3;87,1;11,1;43,3;44,1;2,6;#6A6968;23,56;grey;#7E7F80;23,41;grey;#342E28;15,92;dark orange;#FAFBFB;13,84;white;#12100D;12,15;very dark orange;✓ OK
1185;https://media-cdn.tripadvisor.com/media/photo-m/1280/16/00/d1/60/photo2jpg.jpg;photo2jpg.jpg;644209284;Panagia Mavriotissa Monastery;1280×1280;105,7;100,9;95,6;91,2;17;42,5;42;6,4;#7B746A;24,97;pale orange;#5F574D;21,38;dark orange;#131417;15,11;very dark blue;#999288;14,96;pale orange;#3B3630;14,53;dark orange;✓ OK
1186;https://media-cdn.tripadvisor.com/media/photo-o/15/11/17/ae/img-20181009-095845-largejpg.jpg;img-20181009-095845-largejpg.jpg;625445126;Panagia Mavriotissa Monastery;1040×780;135,7;144,8;141,1;127,7;21,3;57,7;57,4;6,9;#F6FAFB;29,47;white;#161C12;16,18;very dark yellow-green;#485452;15,98;dark cyan;#B1C4CE;15,07;pale blue-cyan;#6E7D7D;12,74;pale cyan;✓ OK
1187;https://media-cdn.tripadvisor.com/media/photo-o/12/a8/27/8c/caption.jpg;caption.jpg;573685976;Panagia Mavriotissa Monastery;1600×1200;108,5;118,7;122,7;160,4;25;50,3;47,7;9;#0F140E;22,28;very dark green;#94A3B2;21,21;pale blue-cyan;#6F7F8F;18,95;pale blue-cyan;#CDDBEA;17,07;pale blue-cyan;#706E5D;11,29;pale yellow-orange;✓ OK
1188;https://media-cdn.tripadvisor.com/media/photo-o/12/36/65/31/photo3jpg.jpg;photo3jpg.jpg;563684481;Panagia Mavriotissa Monastery;2048×2048;103;95,2;93,9;144,1;19,7;42,2;39,9;7,6;#18161B;22,08;very dark blue-violet;#66686C;20,7;grey;#424044;20,06;dark grey;#A0897E;19,86;pale red-orange;#80614F;8,97;red-orange;✓ OK
1189;https://media-cdn.tripadvisor.com/media/photo-o/12/06/9e/6e/photo2jpg.jpg;photo2jpg.jpg;559858773;Panagia Mavriotissa Monastery;1536×2048;108,6;95,6;90,3;125,2;23,9;43,9;41;11,4;#625B56;27,21;pale red-orange;#302E34;24,53;dark blue-violet;#928676;21,96;pale orange;#633736;16,41;red;#DED6BE;9,6;pale yellow-orange;✓ OK
1190;https://media-cdn.tripadvisor.com/media/photo-o/11/7a/d2/3d/photo3jpg.jpg;photo3jpg.jpg;546270306;Panagia Mavriotissa Monastery;2048×2048;58,1;50,9;46,5;100,7;30;23;20,6;5,1;#130E0D;53,18;very dark red;#312B28;24,51;very dark red-orange;#675343;8,34;red-orange;#EBE6DD;5,74;very light grey;#948F89;5,64;grey;✓ OK
1191;https://media-cdn.tripadvisor.com/media/photo-o/11/29/da/96/photo2jpg.jpg;photo2jpg.jpg;538084378;Panagia Mavriotissa Monastery;2048×1536;139,1;131,5;120,6;96,1;19,8;56,4;54,6;10,7;#656463;23,54;dark grey;#9B9896;21,54;light grey;#D9DBD5;16,1;very light grey;#32322C;15,52;very dark yellow;#846547;12,36;red-orange;✓ OK
1192;https://media-cdn.tripadvisor.com/media/photo-o/10/9c/fd/07/photo2jpg.jpg;photo2jpg.jpg;523155577;Panagia Mavriotissa Monastery;1536×2048;92,8;50,5;25,6;24,9;66,5;36,4;25,1;27,2;#1F160F;42,75;very dark red-orange;#462414;19,56;dark red-orange;#783718;15,57;red-orange;#B34F1E;10,64;vivid red-orange;#F08336;9,79;vivid red-orange;✓ OK
1193;https://media-cdn.tripadvisor.com/media/photo-o/10/62/52/41/caption.jpg;caption.jpg;516403068;Panagia Mavriotissa Monastery;1333×2000;140,6;127,5;121,8;88,8;22,3;56,5;53;10,4;#634D44;25,06;red-orange;#EFEADF;22,76;white;#2C221E;19,22;very dark red-orange;#796E71;13,23;pale red-violet;#B79D87;13,19;red-orange;✓ OK
1194;https://media-cdn.tripadvisor.com/media/photo-o/0e/65/1c/54/photo2jpg.jpg;photo2jpg.jpg;458536571;Panagia Mavriotissa Monastery;2048×1536;108;134,8;161;193,6;34,7;63,7;54,4;18;#A0C7EC;29,13;light blue-cyan;#546F89;24,18;blue-cyan;#7A9BBE;21,57;blue-cyan;#2E4251;12,96;dark blue-cyan;#2B2524;6,68;very dark red;✓ OK
1195;https://media-cdn.tripadvisor.com/media/photo-o/0e/4b/46/c9/caption.jpg;caption.jpg;455875102;Panagia Mavriotissa Monastery;2000×1500;114,2;129,4;142,1;194;19,8;55,9;52,8;9,6;#535B5E;22,98;dark blue-cyan;#7D9AB4;22,97;blue-cyan;#778187;17,25;pale blue-cyan;#BCC2C4;16,97;light grey;#577393;13,86;blue-cyan;✓ OK
1196;https://media-cdn.tripadvisor.com/media/photo-o/0e/27/01/3e/caption.jpg;caption.jpg;451829231;Panagia Mavriotissa Monastery;2000×1500;155;136,2;122,6;77,3;25,6;61,9;57;14,4;#EAECEE;21,22;white;#92705C;18,86;red-orange;#BCAB98;18,31;pale orange;#57453E;16,09;dark red-orange;#241E1E;13,33;very dark red;✓ OK
1197;https://media-cdn.tripadvisor.com/media/photo-o/0d/d3/3a/bd/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;442779880;Panagia Mavriotissa Monastery;1000×563;137,9;132,7;129,7;101,4;16,7;56,4;54,5;7,7;#ECE7E3;25,93;very light grey;#5E5957;25,31;dark grey;#93979E;23,88;light grey;#241D19;16,22;very dark red-orange;#8F624E;6,83;red-orange;✓ OK
1198;https://media-cdn.tripadvisor.com/media/photo-o/0d/06/0e/db/20160919-113011-largejpg.jpg;20160919-113011-largejpg.jpg;420306757;Panagia Mavriotissa Monastery;780×1040;141,4;119,4;108;30,7;23,8;55,5;51;12,1;#AE988E;24,75;pale red-orange;#7D706A;20,25;pale red-orange;#A67765;18,14;red-orange;#E2C9B1;14,79;pale red-orange;#0C0B08;13,05;very dark yellow-orange;✓ OK
1199;https://media-cdn.tripadvisor.com/media/photo-o/0c/bc/3f/b3/photo2jpg.jpg;photo2jpg.jpg;411846562;Panagia Mavriotissa Monastery;1600×1600;101,3;91,8;93,5;127,1;21,5;42,4;38,9;9,7;#54443F;27,02;dark red;#262125;26,39;very dark violet;#89756A;21,15;pale red-orange;#686872;10,97;pale blue;#F0EEE8;10,44;white;✓ OK
1200;https://media-cdn.tripadvisor.com/media/photo-o/0b/4b/ab/3b/20160517-140209-largejpg.jpg;20160517-140209-largejpg.jpg;373765597;Panagia Mavriotissa Monastery;2048×1152;50,6;45;42,8;136,4;23,6;20,5;18,7;6,2;#252627;25,49;very dark grey;#1F171D;24,7;very dark red-violet;#2F231F;19,2;very dark red-orange;#3D3932;18,25;dark orange;#5C5446;9,25;dark orange;✓ OK
1201;https://media-cdn.tripadvisor.com/media/photo-o/09/e3/16/f4/photo-20151226-123802.jpg;photo-20151226-123802.jpg;335851466;Panagia Mavriotissa Monastery;1632×918;103,3;119,1;113,7;113,2;32,1;50,2;48,2;13,8;#928E77;25,86;pale yellow-orange;#55899C;24,62;blue-cyan;#65624F;18,38;pale yellow-orange;#21281F;13,58;very dark green;#204858;8,85;dark blue-cyan;✓ OK
1202;https://media-cdn.tripadvisor.com/media/photo-o/09/d4/f7/f6/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;334348866;Panagia Mavriotissa Monastery;800×600;133,6;125,1;113,2;57,6;23,8;52,8;51;9,2;#F6F5F3;21,28;white;#14100D;20,56;very dark red-orange;#807465;19,96;pale orange;#4C3C2D;17,1;dark red-orange;#BFB3A7;16,96;pale red-orange;✓ OK
1203;https://media-cdn.tripadvisor.com/media/photo-o/09/ce/cb/b4/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;333879340;Panagia Mavriotissa Monastery;720×960;75,8;61,7;54,4;135,7;32,2;30,3;27;11,8;#3E3436;42,42;dark red;#625845;23,58;orange;#140E0D;19,43;very dark red;#672826;5,72;red;#BBB7A2;4,48;pale yellow-orange;✓ OK
1204;https://media-cdn.tripadvisor.com/media/photo-o/09/98/0c/91/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;328753411;Panagia Mavriotissa Monastery;2000×1500;101,9;81,3;101,3;296,4;30,4;44,1;36,2;17,2;#2C1F26;42,07;very dark red-violet;#644251;21,59;red-violet;#ACABE5;11,5;light blue;#AF7C8C;10,76;red-violet;#826D9F;9,48;blue-violet;✓ OK
1205;https://media-cdn.tripadvisor.com/media/photo-o/09/5c/ff/9b/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;322889029;Panagia Mavriotissa Monastery;1014×761;104;103;90,6;81,2;27,6;42,7;41,7;9,3;#0F0F0A;28,17;very dark yellow;#7F7C73;19,87;pale orange;#3A3D2C;18,77;dark yellow;#BCAE9F;17,1;pale orange;#E8E8E4;11,86;very light grey;✓ OK
1206;https://media-cdn.tripadvisor.com/media/photo-o/09/47/ba/8c/img-20151017-142707-largejpg.jpg;img-20151017-142707-largejpg.jpg;320629338;Panagia Mavriotissa Monastery;1152×2048;103,5;98,5;104,9;174,8;32,2;45,3;41,2;11,8;#10102A;24,27;very dark blue;#6D6E77;20,91;pale blue;#A49A89;18,25;pale orange;#CECEC9;16,67;very light grey;#383741;13,69;dark blue;✓ OK
1207;https://media-cdn.tripadvisor.com/media/photo-o/09/1e/32/c5/caption.jpg;caption.jpg;316012751;Panagia Mavriotissa Monastery;1920×864;84,2;86,6;82,9;121;27,4;38,8;35,8;13,3;#2B2929;36,44;very dark grey;#6B645E;15,75;pale red-orange;#3E3F2A;15,3;dark yellow;#5E80B3;13,4;blue-cyan;#BDB0A6;10,86;pale red-orange;✓ OK
1208;https://media-cdn.tripadvisor.com/media/photo-o/08/e7/93/64/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;309414720;Panagia Mavriotissa Monastery;1632×1224;129,3;132,1;127,3;94,4;21;55,3;53,2;9,5;#F3F5EF;26,03;white;#484137;24,75;dark orange;#23292D;17,73;very dark blue-cyan;#6E6858;16,9;pale orange;#A3A28B;7,72;pale yellow-orange;✓ OK
1209;https://media-cdn.tripadvisor.com/media/photo-o/05/c2/cd/87/caption.jpg;caption.jpg;202274869;Panagia Mavriotissa Monastery;843×1500;128,7;125,1;125;138,4;19,3;54,8;52,2;10,4;#9B918D;33,08;pale red-orange;#6E6766;26,47;grey;#CDC8C2;17,24;very light grey;#272C32;12,31;very dark blue-cyan;#3E486F;9,04;blue;✓ OK
1210;https://media-cdn.tripadvisor.com/media/photo-m/1280/21/7d/74/d7/caption.jpg;caption.jpg;820559652;Prophet Elias;1280×853;121,5;129,8;129,4;144,7;22,6;55,9;52,4;13,1;#B2D6FA;21,85;light blue-cyan;#838383;21,47;grey;#262522;20,64;very dark yellow-orange;#4F5045;18,77;dark yellow;#949B68;9,46;yellow;✓ OK
1211;https://media-cdn.tripadvisor.com/media/photo-o/1a/11/a7/3b/pano-20191118-115329.jpg;pano-20191118-115329.jpg;727344897;Prophet Elias;870×464;97,3;106,6;134,8;195,6;36,6;55,6;44,9;24;#4464AC;22,01;blue-cyan;#58556D;20,92;pale blue;#B5B4D0;16,32;pale blue;#2D2C27;15,43;very dark yellow-orange;#728EC8;13,47;blue-cyan;✓ OK
1212;https://media-cdn.tripadvisor.com/media/photo-o/10/c2/fb/b4/caption.jpg;caption.jpg;526552505;Prophet Elias;1242×1320;171,4;155,7;127;57,2;30,6;68,8;64,3;20,3;#E8DDBE;28,12;pale orange;#A19B8C;27,95;pale orange;#775F48;15,99;red-orange;#DFAC5C;15,24;orange;#382E23;10,44;dark orange;✓ OK
1213;https://media-cdn.tripadvisor.com/media/photo-o/0e/67/ff/36/photo5jpg.jpg;photo5jpg.jpg;458845815;Prophet Elias;2048×1536;138,8;136,3;134,6;142,6;11,4;55,7;55,6;4,8;#E4E4E4;30,62;very light grey;#505051;22,85;dark grey;#302924;19,34;very dark red-orange;#7B7A78;13,06;grey;#B6B7B7;10,61;light grey;✓ OK
1214;https://media-cdn.tripadvisor.com/media/photo-o/0d/d3/42/3f/prophet-elias.jpg;prophet-elias.jpg;442783565;Prophet Elias;600×1092;167,9;145,9;112,8;56,9;36,9;65,9;61,3;21,9;#C1A87D;35,93;orange;#A08559;22,87;orange;#73512C;15,68;orange;#D8D8D8;15,19;very light grey;#493723;7,08;dark orange;✓ OK
1215;https://media-cdn.tripadvisor.com/media/photo-b/2560x500/0d/87/6a/6c/caption.jpg;caption.jpg;434595637;Prophet Elias;2560×500;134,3;140,8;140,4;131;22,1;60,4;57,8;12,4;#7493AD;26,17;blue-cyan;#929583;25,3;pale yellow;#959CA3;22,4;pale blue-cyan;#BCAC9F;11,7;pale red-orange;#6D5B3D;7,34;orange;✓ OK
1216;https://media-cdn.tripadvisor.com/media/photo-o/0d/7a/08/f5/caption.jpg;caption.jpg;433290887;Prophet Elias;2000×1500;115,9;111,2;89,7;82,4;23,6;46,8;46;14,2;#555345;26,38;dark yellow-orange;#857F6C;22,88;pale yellow-orange;#2A2B2B;21,36;very dark grey;#C4BDA9;13,3;pale orange;#9B935F;11,58;yellow-orange;✓ OK
1217;https://media-cdn.tripadvisor.com/media/photo-o/1b/1f/44/97/caption.jpg;caption.jpg;750085009;Wax Museum  of Mavrochoriou Kastorias;576×1250;146,9;136,6;131,3;94,4;19,3;58,8;56,6;8,6;#B1A99D;29,35;pale orange;#CED2D5;25,3;very light grey;#55403A;14,47;dark red;#84786F;14,38;pale red-orange;#2A1C18;13,62;very dark red;✓ OK
1218;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/b3/5f/23/caption.jpg;caption.jpg;617613046;Wax Museum  of Mavrochoriou Kastorias;1280×720;116,6;107,2;107,1;158,1;16,2;46,5;44,6;6,7;#241E20;29,28;very dark red-violet;#B6B5B2;21,94;light grey;#574C4A;16,33;dark red;#8C847F;14,07;pale red-orange;#F6F8F9;9,69;white;✓ OK
1219;https://media-cdn.tripadvisor.com/media/photo-w/14/3b/f8/19/caption.jpg;caption.jpg;608577214;Wax Museum  of Mavrochoriou Kastorias;1024×1365;118,2;108,1;96,6;136,3;31,1;49,3;45,3;16;#272020;26,52;very dark red;#DDDBD3;20,27;very light grey;#7D3E41;16,62;red;#4E513F;16,19;dark yellow;#A39686;12,11;pale orange;✓ OK
1220;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/04/66/7a/caption.jpg;caption.jpg;603350927;Wax Museum  of Mavrochoriou Kastorias;1280×851;105,4;113,7;84,4;109,9;42,8;48,9;45,9;24,2;#29251B;23,42;very dark orange;#79A454;20,89;yellow-green;#415921;17,58;dark yellow-green;#BFC5CE;16,45;very light grey;#7A766B;15,76;pale orange;✓ OK
1221;https://media-cdn.tripadvisor.com/media/photo-o/12/91/a0/35/photo7jpg.jpg;photo7jpg.jpg;571715200;Wax Museum  of Mavrochoriou Kastorias;2048×2048;118,9;94,6;80,4;48,9;35,8;46,6;40,7;14,8;#16120E;28,53;very dark orange;#DFC4AB;23,69;pale red-orange;#AC8D74;16,25;red-orange;#795E4C;14,54;red-orange;#3D291E;11,43;dark red-orange;✓ OK
